Id,Label,timeset,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,eigencentrality,pageranks,modularity_class,Authority,Hub,clustering,level,tag,anomaly,fr,fg,location,bio,nation,weight,occup,categ,statu
Amal_alnaas,Amal_alnaas,,51,0,51,0,0,0,0,0.109903,0.000296,0,0.025068,0,0.049796,,,1.262741,4388,36,"Riyadh, Kingdom of Saudi Arabi",,,,,,
3mmarAbbasi,3mmarAbbasi,,26,0,26,0,0,0,0,0.116926,0.000291,109,0.002432,0,0.032609,,,0.82548,7882,697,درة الخليج.. البحرين,"‏‏‏‏أُريدُ مِنْ زمني ذا أنْ يُبَلّغني 
ما لَيس يبْلُغُهُ من نَفسِهِ الزّمَنُ،
لا تَلْقَ دَهْرك إلاّ غَيرَ مُكتَرِثٍ 
ما دامَ يَصْحَبُ فيهِ رُوحك البدنُ. المتنبي",,,,,
moslehun,moslehun,,46,0,46,0,0,0,0,0.147156,0.000299,0,0.034727,0,0.062121,,,2.028088,4782,161,,مؤتمر يسلط الضوء على المصلحين المعاصرين ممن تعرضوا لمظالم نتيجة إسهاماتهم في المجالات الفكرية والسياسية والاجتماعية، ويختار في دورته الأولى الدكتور سلمان العودة,,,,,
NasserAlajmi89,NasserAlajmi89,,48,767,815,7,0.343134,0.383262,2273494.366953,0.151517,0.000306,0,0.037834,0.195114,0.006484,,,0.957637,2600,815,الدهناء,عضو في حزب التجمع الوطني، من أجل وطن ديمقراطي..!,يمني,,,,
Dalati71Mahmoud,Dalati71Mahmoud,,33,0,33,0,0,0,0,0.09464,0.000294,30,0.009807,0,0.030242,,,0.819752,9486,1162,"İstanbul, Türkiye",محمود الدالاتي الحمصي .احشر أنفي في كل قضية فيها ظالم ومظلوم،#لغتنا_الجميلة،أنتقي أطايب الكلام ،الحساب الثالث. #التطبيع_خيانة,,,,,
alaa_q,alaa_q,,110,0,110,0,0,0,0,0.241192,0.0003,0,0.036686,0,0.021866,,,1.142339,30264,1045,London,"🇦🇪 Public Policy MA, a researcher in GCC affairs. @alqst_org 's executive director, former director of @DiwanLondon",,,,,
GhanimAlnajjar,GhanimAlnajjar,,27,0,27,0,0,0,0,0.081916,0.000294,6,0.004209,0,0.010769,,,0.544938,73202,36,ghanim3322@yahoo.com,أستاذ العلوم السياسية جامعة الكويت,,,,,
Mohdelmoctar,Mohdelmoctar,,40,0,40,0,0,0,0,0.129994,0.000293,30,0.009151,0,0.024182,,,0.92308,18956,559,,صحفي وباحث، آرائي هنا شخصية ولا علاقة لها بالعمل. إعادة التغريد لا تعني التبني,عربستاني,,,,
NasserIbnHamad,NasserIbnHamad,,44,0,44,0,0,0,0,0.11673,0.000289,30,0.004676,0,0.009872,,,,,,,,,,,,
Maha1410,Maha1410,,65,0,65,0,0,0,0,0.220074,0.000319,0,0.040168,0,0.054275,,,1.580279,6272,464,,"I have a dream ..to stand up for freedom together, knowing that we will be free one day By Martin L.K.",عربستاني,,,,
mojebsaid,mojebsaid,,5,0,5,0,0,0,0,0.098172,0.000012,100,0,0,0,,,9.85551,14353,852,,الحريات الصغيرة أساس معاني الحياة الكبيرة.,,,,لیبرال راست,
AbdullahTahawey,AbdullahTahawey,,29,0,29,0,0,0,0,0.122525,0.000295,30,0.005418,0,0.027066,,,0.960864,6423,982,,‏على باب الله,مصري,,,,
Homs_dream,Homs_dream,,75,0,75,0,0,0,0,0.0865,0.000292,109,0.005075,0,0.008886,,,0.607243,32196,916,"İstanbul, Türkiye",فادي | في حبّ الكتب | #الثورة_السورية | «لم يبقَ عندي ما يبتزه الألمُ».,,,,,
Saadozcan,Saadozcan,,80,0,80,0,0,0,0,0.079682,0.000294,0,0.023943,0,0.011685,,,0.668817,44068,1960,"Ankara, Türkiye","‏‏‏‏‏باحث ‏من تركيا 
مسلمٌ على السُّنة .

حفيد العثمانيين أجيد العربية
ilahiyatçı - Müslüman araştırmacı

الرتويت لا يعني بالضرورة الموافقة على المضمون",,,,,
AnasAlg32779382,AnasAlg32779382,,73,0,73,0,0,0,0,0.114671,0.000308,0,0.043794,0,0.050078,,,1.184028,6316,582,,"‏‏‏‏‏Political & ‏‏human rights activist.
💪
‏ملاحظة إذا كنت من محبي ال سعود و طواغيت العرب قد  ‎‎#الشعب_يريد_إسقاط_النظام_السعودي تتعرض لوعكة صحية",عربستانی,,,,
PoliticalGulf,PoliticalGulf,,68,0,68,0,0,0,0,0.111046,0.000292,0,0.020481,0,0.018318,,,0.810816,81737,535,,هذا الحساب ليس له أي علاقة بالدكتور عبدالله النفيسي ولكني أحد محبيه والمتأثرين بفكره .. المعنى في بطن المفضلة .,,,,,
AYS_300,AYS_300,,56,273,329,8,0.27912,0.31224,765205.627151,0.231789,0.000315,0,0.021356,0.077905,0.023433,,,1.565207,8484,277,عنيزة,"بالعدل تسود الأمم .. عضو في جمعية الحقوق المدنية و السياسية (حسم) AbdulAziz Al-Shubaili, a human rights defender and @acprahr member.",عربستانی,,,,دربند
hibashookari,hibashookari,,51,0,51,0,0,0,0,0.084034,0.000289,0,0.001462,0,0.004082,,,0.427103,78427,1358,,"‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏طبيبه وناشطة صومالية🇸🇴

 ‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎#MD
#‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎Somali",,,,,
AnasAlalShikh,AnasAlalShikh,,83,0,83,0,0,0,0,0.094489,0.000297,0,0.03051,0,0.023215,,,1.17518,17497,303,الرياض,‏‏‏‏‏‏‏‏‏‏‏إِنْ أُرِيدُ إِلَّا الْإِصْلَاحَ مَا اسْتَطَعْتُ وَمَا تَوْفِيقِي إِلَّا بِاللهِ عَلَيْهِ تَوَكَّلْتُ وَإِلَيْهِ أُنِيبُ 🇸🇦,عربستاني,,,,
Fmuneef,Fmuneef,,25,0,25,0,0,0,0,0.112012,0.000293,100,0.000238,0,0.009881,,,2.737814,38892,2757,,مهتم بالقراءة ومتهم بالكتابة,,,,,
Saudia_Leaks,Saudia_Leaks,,44,0,44,0,0,0,0,0.089071,0.000295,0,0.031323,0,0.069214,,,1.709512,15722,24,Kingdom of Saudi Arabia,سعودية ليكس- نكشف خبايا ما يدور في المملكة. نفضح بالحقائق والأدلة جرائم آل سعود بحق تاريخنا وحاضرنا ومستقبلنا.,,,,,
amnestygulf,amnestygulf,,40,0,40,0,0,0,0,0.181195,0.000311,0,0.043117,0,0.101707,,,2.437807,14186,802,Beirut,Official account for Gulf teams at @Amnesty / الحساب الرسمي لدول الخليج في منظمة العفو. تابعونا لآخر المستجدات عن السعودية والإمارات واليمن والكويت وقطر وعُمان,,,,,
ALQST_En,ALQST_En,,13,0,13,0,0,0,0,0.083986,0.000291,0,0.010067,0,0.063636,,,1.142525,2192,3,Saudi Arabia - United Kingdom,"ALQST is an independent, not-for-profit organisation that works defend human rights in Saudi Arabia. الحساب العربي @ALQST_ORG",,,,,
Saudiwoman,Saudiwoman,,30,0,30,0,0,0,0,0.150913,0.000289,100,0.001445,0,0.004274,,,0.368901,38009,1426,"Riyadh, Kingdom of Saudi Arabia","Writer, blogger, linguist and teacher. EmanFahad@hotmail.com https://t.co/Gt0t65aXg6",,,,,
alghaslan,alghaslan,,33,0,33,0,0,0,0,0.133856,0.000296,26,0.02488,0,0.039785,,,1.128505,55193,614,"Washington, DC",رئيس @usaarabic اغرد⬅️ #امريكا٣٦٠ قناتي باليوتيوب https://t.co/GgUqX3nKaU البودكاست https://t.co/2XY1U4NwBQ اعمل بالاعلام من١٩٩٠-كاتب سعودي Saudi columnist&author,,,,,
SenSanders,SenSanders,,23,0,23,0,0,0,0,0.092151,0.000295,78,0.004361,0,0.030303,,,,,,,,,,,,
w2me,w2me,,43,0,43,0,0,0,0,0.09057,0.000297,100,0.002772,0,0.01626,,,0.9179,55867,700,يسعى لأنسنة التقنية,‏يالله عساهم بالنعيم الخالد .. وعساهم بجنة عدن سكناهم ..,,,,,
nofah1,nofah1,,49,0,49,0,0,0,0,0.158739,0.00032,100,0.007489,0,0.033302,,,1.119675,11351,350,"#HRD","كاتبة، أؤمن بأن ""الربيع سيزهر من جديد"" وحين يطلب مني أن أختار تعريفًا مختصرًا لنفسي، سأعرف عن نفسي بلقب: (الناجية)",,,,,خصوصی
samarbadawi15,samarbadawi15,,18,0,18,0,0,0,0,0.106445,0.000293,0,0.004639,0,0.0375,,,0.928579,6323,502,Jeddah - Saudi Arabia,,,,,,
asmogbelt,asmogbelt,,25,0,25,0,0,0,0,0.132089,0.000304,0,0.007648,0,0.116601,,,0.844142,3781,885,بريدة,الصمت .... ولا بعض الحقيقة,,,,,
fowzanm,fowzanm,,29,0,29,0,0,0,0,0.192736,0.00031,0,0.009018,0,0.164615,,,-0.073397,2275,1459,Riyadh,,عربستانی,,,,دربند
Benfaleh,Benfaleh,,29,0,29,0,0,0,0,0.16167,0.00031,100,0.013962,0,0.095442,,,1.136007,3525,1316,,‏‏‏‏‏سألت ‎‎‎‎‎‎‎‎#الحياة، فقالت أنا ‎‎‎‎‎‎‎‎#الحرية، فقلت فما دونك قالت هي ‎‎‎‎‎‎‎‎#العبودية ، فقلت فما فوقك، قالت عوالم أخرى مفارقة و لا شأن لي بها !!!؟,,,,,
181Umar,181Umar,,25,0,25,0,0,0,0,0.108798,0.000311,0,0.007537,0,0.173913,,,1.38749,2222,324,السعودية_القصيم,‏..0563123200    عضو حسم  ناشط في حقوق الإنسان,,,,,
Abubelal_1951,Abubelal_1951,,194,116,310,8,0.269999,0.299311,245905.020456,0.340482,0.000322,100,0.039198,0.048933,0.054936,,,0.96158,76818,117,الرياض,حساب الدكتور عبدالله الحامد (أبو بلال) ٧ دورات في مدرسة يوسف/ (معتقل) .,,,,,
albgadi,albgadi,,70,0,70,0,0,0,0,0.17854,0.000312,100,0.015569,0,0.041045,,,1.162712,18948,170,Buraydah,"ليس كل مايقال حقيقة.. كما أنه لا كل حقيقة مطلقة! mohamad.albgadi@gmail.com Mohammad Al Bgadi (Bejadi), Human Rights Defender https://t.co/VH6CfpbUCx",,,,,
drkhdar,drkhdar,,84,44,128,8,0.263025,0.286933,55317.941949,0.191795,0.000309,100,0.015579,0.02333,0.079935,,,1.048764,34644,45,(معتقل),‏‏أستاذالفقه المقارن في كلية الشريعة/جامعةالقصيم /عضو مؤسس في جمعية الحقوق المدنية والسياسية(حسم),,,,,
SayyedAliElAmin,SayyedAliElAmin,,18,0,18,0,0,0,0,0.118509,0.000288,100,0.001865,0,0.033333,,,,,,,,,,,,
islamicommapart,islamicommapart,,116,512,628,7,0.306396,0.341601,543547.974557,0.105155,0.000301,0,0.029054,0.151829,0.015515,,,0.874882,48904,525,Saudi Arabia,أول حزب سياسي سلمي في المملكة العربية السعودية وعضو مؤسس في #اتحاد_قوى_المعارضة_في_جزيرة_العرب IOP@islamicommaparty.org https://t.co/L1M9afTcF9,,,,,
933557338,WSJ,,40,0,40,0,0,0,0,0.123294,0.000306,78,0.021522,0,0.029015,,,,,,,,,,,,
lulwaalthani,lulwaalthani,,12,0,12,0,0,0,0,0.085721,0.000012,0,0,0,0.066667,,,4.412931,17600,2258,Qatar القدس,Lulwa Jassim Al Thani,,,,,
anmassari,anmassari,,62,0,62,0,0,0,0,0.084813,0.000299,0,0.028648,0,0.049445,,,1.320858,22607,379,London,‏‏‏‏‏أنمار بن محمد المسعري  - مهندس برمجيات,,,,,
AdiAlherbish,AdiAlherbish,,56,0,56,0,0,0,0,0.0961,0.000295,109,0.002055,0,0.010101,,,0.802333,34847,464,Riyadh,للقلب أيضا مواسمه وفصوله، ولو أخذت التينة نفسها على أن تثمر في غير الصيف لكان ثمرها علقما.,,,,,
MohamedHnid,MohamedHnid,,95,0,95,0,0,0,0,0.10417,0.000292,0,0.019727,0,0.011553,,,0.833352,77167,718,"Paris, France",التغريدة تُقرأ بالقاعدة لا بالاستثناء / الحظر سريع ربحا للوقت / لا أملك ولم أملك حسابَ فيسبوك / رأي صاحب الحساب خطأ يحتمل الصواب,,,,,
ElBaradei,ElBaradei,,76,0,76,0,0,0,0,0.136049,0.000293,100,0.001934,0,0.002962,,,0.026737,6370527,85,,,,,,,
saoud_k_althani,saoud_k_althani,,33,0,33,0,0,0,0,0.088053,0.000289,0,0.009601,0,0.020161,,,0.460463,223277,725,Qatar-Doha,https://t.co/sFwEOeUxFY,,,,,
wesamalamery,wesamalamery,,97,0,97,0,0,0,0,0.153817,0.000311,0,0.054608,0,0.042105,,,1.264852,16188,1381,بلاد الحرمين الشريفين.,كاتب رأي، باحث، رابط مقالاتي على موقع عربي21 https://t.co/zDIntctjyh,,,,,
Izhallha,Izhallha,,43,0,43,0,0,0,0,0.122188,0.000306,0,0.028465,0,0.055488,,,1.376385,9711,32,السعودية,منصة فيديو لإنتاج محتوى نوعي، تعكس هموم وواقع المواطنين بعيداً عن التطبيل والتزييف.,,,,,
shahokurdy,shahokurdy,,15,0,15,0,0,0,0,0.110135,0.000288,30,0.002926,0,0,,,0.360941,81476,1208,,كاتب من كردستان العراق /Political Analyst/ مستشار مركز العراق الجديد للبحوث والدراسات - ماجستير علاقات دولية,,,,,
dr_algmas,dr_algmas,,25,0,25,0,0,0,0,0.0826,0.000291,100,0.002159,0,0.030797,,,0.625412,58152,68,مكة المكرمة,رئيس مجلس إدارة شبكة قنوات المجد الفضائية وقنوات متعددة أخرى chairman@almajdtv.com,,,,,
salmanopedia,salmanopedia,,46,0,46,0,0,0,0,0.079513,0.000287,81,0,0,0.00202,,,1.100912,78614,8,"الرياض, المملكة العربية السعودية",هنا سلمان العودة بماضيه وحاضره .. ننتقي من الموسوعة مايناسب الحدث,,,,,
MALHACHIMI,MALHACHIMI,,90,0,90,0,0,0,0,0.079515,0.000294,0,0.016981,0,0.009238,,,0.470535,323122,677,London,"كاتب وصحفي. رئيس قناة المستقلة في لندن. دكتوراه من جامعة لندن
Muhammad al-Hachimi al-Hamidi,  Chairman of Almustakillah TV. PhD from @SOAS. University of London",,,,,
Dr_Heba_Raouf,Dr_Heba_Raouf,,56,0,56,0,0,0,0,0.113621,0.000297,100,0.007976,0,0.013805,,,0.20817,698614,834,Cairo,,,,,,
nasertamimi,nasertamimi,,45,0,45,0,0,0,0,0.121258,0.000292,78,0.021226,0,0.024841,,,0.859395,94453,6070,UK,"د. ناصر التميمي
كاتب وباحث
MENA, GCC ↔️ China/BRI 
@china_arabia @ispionline
@durham_uni - PhD 
☕ Views My Own, etc 
RT & Like ≠ endorsement - Eng/Arabic tweets",,,,,
haniham,haniham,,22,0,22,0,0,0,0,0.108687,0.000292,30,0.004124,0,0.023684,,,0.479759,31978,3674,Kuwait,من مكة /ساكن في الكويت أب ل٤ أقمار/ مستشارالابتكار وتطوير الأعمال وباحث في تسويق الأفكار وتحليل بيانات الأعمال,,,,,
khaledob,khaledob,,24,0,24,0,0,0,0,0.08,0.000288,0,0.00326,0,0.027668,,,0.944342,22532,364,وطني الكويت سلمت للمجد🇰🇼,دكتوراه من @Dundeeuni ماجستير من @Macquarie_uni، مدرب معتمدTOT. مهتم بالتمويل الإسلامي، الإدارة، تطوير الذات. قيمي العليا: الحرية، العدالة، النهضة، العطاء,,,,,
JustinTrudeau,JustinTrudeau,,36,0,36,0,0,0,0,0.092598,0.000295,0,0.010861,0,0.012605,,,,,,,,,,,,
933557400,AlarabyTV,,228,0,228,0,0,0,0,0.385331,0.000308,5,0.046336,0,0.010813,,,,,,,,,,,,
FahadALbathal,FahadALbathal,,10,0,10,0,0,0,0,0.10781,0.000012,100,0,0,0.035714,,,0.707453,6341,3793,kuw,,كويتي,,,,
euronewsar,euronewsar,,26,0,26,0,0,0,0,0.103879,0.000292,0,0.017837,0,0.021739,,,,,,,,,,,,
sowtalnaas,sowtalnaas,,36,0,36,0,0,0,0,0.085088,0.000302,0,0.036738,0,0.110317,,,2.439139,2057,15,,"صحيفة إلكترونية تابعة لحزب التجمع الوطني تعنى بالشؤون السياسية والاجتماعية والاقتصادية والثقافية في السعودية.
للتواصل: 
editor@sowtalnaas.com",,,,,
DiasporaConfKsa,DiasporaConfKsa,,21,89,110,8,0.291905,0.317647,43718.42519,0.107551,0.000291,0,0.019098,0.064969,0.061613,,,1.733701,1415,89,المهجر,مؤتمر سياسي يجمع أصحاب المواقف السياسية المعارضة للنظام السعودي من المقيمين في الخارج ، 1 إلى 5 ديسمبر 2020,,,,,
Bandar_M_KSA,Bandar_M_KSA,,67,0,67,0,0,0,0,0.139311,0.000296,100,0.007072,0,0.007692,,,0.506657,138198,624,CHAIRMAN OF,بندر بن محمد الدامر,,,,,
Dhamer_Alommah,Dhamer_Alommah,,53,0,53,0,0,0,0,0.106014,0.000294,100,0.007975,0,0.007451,,,0.352983,214675,0,,الحساب الرسمي للنائب السابق / مسلم البراك,,,,,
khalaf_h,khalaf_h,,97,0,97,0,0,0,0,0.08938,0.000303,100,0.008612,0,0.006443,,,0.356518,575400,1067,,كاتب فقط لاغير,,,,,
Yakathahtube,Yakathahtube,,53,0,53,0,0,0,0,0.088409,0.000288,0,0.005257,0,0.005656,,,0.679594,23890,1,,منصة يوتيوبية شاملة تضم برامج متنوعة من كافة أرجاء الوطن العربي,,,,,
s_alrushodi,s_alrushodi,,69,0,69,0,0,0,0,0.148504,0.000312,100,0.01551,0,0.043679,,,1.159061,31934,0,Saudi Arabia,المحامي والقاضي السابق. (حيثيات الاعتقال https://t.co/LAdIGzwOtQ),,,,,
asuwayed,asuwayed,,49,0,49,0,0,0,0,0.085821,0.000298,100,0.012804,0,0.014184,,,0.874541,94548,2227,"Riyadh, Saudi Arabia",كاتب وإعلامي,,,,,
alzuair,alzuair,,130,350,480,8,0.268745,0.300663,404403.530596,0.255563,0.000302,100,0.013937,0.044732,0.012133,,,0.798334,57681,353,🇸🇦,أستاذ جامعي| باحث في @tai_imamu .. مهتم بـ #القانون | #الأدب | #تعلم و #تعليم #اللغة #الإنجليزية,,,,,
khabbabalhamad,khabbabalhamad,,28,0,28,0,0,0,0,0.082087,0.000292,30,0.004365,0,0.024217,,,0.810844,23164,432,فلسطين,مسلمٌ لا يُحبُّ أن يُحشَر في خانة تصنيف!,,,,,
almuraisy,almuraisy,,58,0,58,0,0,0,0,0.190136,0.000293,100,0.003059,0,0.011785,,,0.610092,86120,1731,Planet Earth,"👌 Not Perfect, but UNIQUE مهتم بالإبداع والشغف، المفضلة قد تلهمك وربما تلتهمك! حالياً أترجم 💯 فيديو قصير تجد ما انتهيت منها في الرابط 👇",,,,,
933557123,CNN,,67,0,67,0,0,0,0,0.14705,0.000306,78,0.024278,0,0.018415,,,,,,,,,,,,
maburumman1,maburumman1,,7,0,7,0,0,0,0,0.106343,0.000012,30,0,0,0.2,,,2.791948,7228,766,,,اردن,,,,
Asem,Asem,,148,0,148,0,0,0,0,0.23198,0.000307,100,0.01189,0,0.010628,,,0.750018,117025,702,,Journalist,,,,,
ZainB,ZainB,,88,0,88,0,0,0,0,0.121597,0.00029,100,0.006323,0,0.005747,,,0.479794,216428,671,,هاوٍ للشعر وغاوٍ للفن. صدر لي ديوان (تجاوُز) من دار مدارك. من أبياتي: سيفتحُ الله باباً كنت تحسبهُ.. من شدة اليأسِ لم يخلق بمفتاح,,,,,
tayebms,tayebms,,87,0,87,0,0,0,0,0.237764,0.000316,100,0.020498,0,0.02409,,,1.189438,61474,992,,وطني عروبي.. لم يقدّم لوطنه ما يتمنى.. وما يرى انه جدير بذلك المستوى اللائق الكريم الذي يتطلع اليه.        https://t.co/qGpzactQvV,,,,,
933556265,BBCArabic,,225,0,225,0,0,0,0,0.33968,0.00031,92,0.048934,0,0.008398,,,,,,,,,,,,
eisa81617,eisa81617,,32,76,108,8,0.253573,0.276796,24011.712747,0.149029,0.000305,0,0.009445,0.033383,0.07416,,,1.654855,1664,76,المملكةالعربيةالسعودية-القصيم,عضو مؤسس لجمعية حسم ورئيسهالعام 1435,,,,,
AlmajSaud,AlmajSaud,,110,0,110,0,0,0,0,0.229055,0.000311,100,0.005705,0,0.005995,,,0.533617,34797,2223,الرياض  - المدينة المنورة,سوف تقاومكم الذاكرة ....ويهزمكم الحلم.... . مهندس على الضفة الأخرى,,,,,
S_Alwahabi,S_Alwahabi,,75,0,75,0,0,0,0,0.109843,0.000294,100,0.00135,0,0.006109,,,0.53731,95349,1366,Riyadh,Public Policy @Cornell. I do read and walk. استخدم الأبحاث والتاريخ والأرقام لتحليل السعودية ودعم القرار.. شوف المفضلة,,,,,
Baderalibrahim,Baderalibrahim,,49,0,49,0,0,0,0,0.146879,0.000312,100,0.011673,0,0.018039,,,0.92495,10495,578,Saudi Arabia,طبيب وكاتب,,,,,
ARahman_Mansour,ARahman_Mansour,,7,0,7,0,0,0,0,0.107172,0.000012,30,0,0,0,,,3.364104,71576,2598,"New York, USA",In New York dreaming of a better world,,,,,
seyidbah,seyidbah,,42,0,42,0,0,0,0,0.08046,0.000289,100,0.003398,0,0.018293,,,0.81595,22225,429,موريتانيا,تلميذ في اكاديمية افلاطون .واقف ذليل بباب الرحمة الالهية,,,,,
alzuair_,alzuair_,,27,0,27,0,0,0,0,0.117838,0.000304,100,0.010712,0,0.090769,,,1.97276,12140,856,"#الرياض #السعودية","‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏مزيج من ‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎#الشريعة و ‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎#القانون_التجاري               
 ‎‎‎‎‎‎‎‎‎‎‎‎ و ‎‎‎‎‎‎‎‎‎#المراجعة_الداخلية

@RCJY1",,,,,
aabualmonther,aabualmonther,,69,0,69,0,0,0,0,0.145125,0.000293,100,0.003113,0,0.010176,,,0.593047,68160,458,Kingdom of Saudi Arabia,,,,,,
k7ybnd99,k7ybnd99,,68,0,68,0,0,0,0,0.144382,0.000296,0,0.014814,0,0.020047,,,0.933611,60517,958,Turkey,"كاتب وصحفي سوري, ما أكتبه يعكس وجهة نظري , منحاز للحقيقة https://t.co/DpThOFzTMb",سوري,,,,
ramzan_alnaimi,ramzan_alnaimi,,18,0,18,0,0,0,0,0.090898,0.000291,30,0.014338,0,0.036765,,,1.157367,60022,1659,Qatar,‏‏‏‏‏‏‏‏‏‏‏قيل لي يوماً انت لا تصلح للعمل | متخصص في مجال الاتصال والابتكار المؤسسي | ماجستير تنفيذي  تخصص قيادة التحول الرقمي من HEC Paris مؤسس  ‎@innovcafe_qa,قطر,,,,
AbdulazizSay,AbdulazizSay,,58,0,58,0,0,0,0,0.11954,0.000295,0,0.01014,0,0.018484,,,0.731221,151092,1068,قطر,صناعة الوعي رسالة حياة ... الإيمان بحرية التعبير: كثير من يدعيه قليل من يؤمن به ، سناب وإنستغرام وتيليغرام وحسابي الآخر @aalishaq,,,,,
alboflasa,alboflasa,,12,0,12,0,0,0,0,0.091506,0.000297,0,0.010614,0,0.109091,,,0.813865,135416,417,Qatar,‏‏‏‏‏العاقبة للمتقين,قطری,,,,
LibyanBentBladi,LibyanBentBladi,,40,0,40,0,0,0,0,0.156231,0.000299,0,0.020364,0,0.035562,,,0.864505,76491,2529,"Washington, DC","A nomad by circumstance, a dissident by choice. Strong believer in the right of all to liberty, dignity, and pursuit of happiness.",,,,,
abaabood,abaabood,,23,0,23,0,0,0,0,0.095755,0.000291,90,0.014134,0,0.032468,,,1.345086,30386,2940,"OMN,LBN,GBR,QAT,SGP,JPN,",Academic specialist in Gulf/Middle East affairs أكاديمي وباحث في شؤون الخليج والشرق الأوسط RTs=interesting,,,,,
Abdulaziz_Omary,Abdulaziz_Omary,,28,0,28,0,0,0,0,0.080943,0.00029,100,0.002395,0,0.01567,,,0.817717,22627,367,,"‏‏أستاذ الدراسات العليا في التاريخ و الحضارة، ورجل أعمال.

التاريخ مدرسة ، وللكون سنن ربانية يتعظ بها ذوو اﻷلباب...",,,,,
abdulazizatiyah,abdulazizatiyah,,37,0,37,0,0,0,0,0.084636,0.000291,30,0.00632,0,0.00873,,,0.728359,50012,148,الرياض,جامعة الملك سعود - كلية الآداب - قسم الإعلام - المشرف على البرنامج الثقافي (تواصل) - المشرف على رسالة الجامعة سابقاً,,,,,
alkhalejelarabi,alkhalejelarabi,,30,0,30,0,0,0,0,0.079058,0.000289,0,0.006333,0,0.013547,,,,,,,,,,,,
alauhali,alauhali,,57,0,57,0,0,0,0,0.083947,0.00029,100,0.004858,0,0.006169,,,0.663183,43750,973,الرياض,قلب يملؤه الحبّ، وعقلٌ تثقله الأسئلة | تجد هنا: فكر، فلسفة، تأملات في الحياة | دردشات سناب: https://t.co/Oihaey9V5a,,,,,
m3takl_en,m3takl_en,,41,153,194,8,0.257565,0.282936,136181.367574,0.094443,0.000292,0,0.018899,0.052012,0.022614,,,1.052696,14485,156,Kingdom of Saudi Arabia,We cover the latest news about Prisoners of Conscience in Saudi Arabia.,,,,,
alnasri1,alnasri1,,49,0,49,0,0,0,0,0.216517,0.000314,100,0.010182,0,0.039614,,,0.958262,15642,2583,محام سعودي,محام سعودي .. جده ، الرياض,,,,,
AliAlAhmed_en,AliAlAhmed_en,,28,0,28,0,0,0,0,0.116272,0.000298,0,0.030746,0,0.141026,,,3.290525,15170,1147,Washington DC,Leading expert on Saudi  politics & matters.  Textbooks & Terrorism. Investigative Journalist & columnist alialahmedx(at) g mail. Freedom Through Knowledge,,,,,
yalamro,yalamro,,30,0,30,0,0,0,0,0.094993,0.000287,100,0,0,0,,,1.634159,81735,688,الرياض,صحافي سعودي يعمل في مجموعة MBC,,,,,
933557363,dw_arabic,,133,0,133,0,0,0,0,0.236073,0.000307,92,0.04495,0,0.016539,,,,,,,,,,,,
A7medHakami,A7medHakami,,28,0,28,0,0,0,0,0.086595,0.000302,0,0.023076,0,0.132479,,,1.935173,1016,202,United States,"""النهر يحفر مجراه"" #حسم #BDS @Partydiaspora #حزب_المهجر #FreeSaudiHeroes",عربستانی,,,,معارض-حسم
merqazzz,merqazzz,,30,75,105,7,0.299352,0.325136,36025.607085,0.096127,0.000301,0,0.040146,0.053205,0.068627,,,2.748455,2041,78,مكة المكرمة,"نوصل الصوت بالفن 
نعبر عن الرأي باللحن
فـ مركازنا.. صوت من لا صوت له",,,,,
ammr,ammr,,25,0,25,0,0,0,0,0.082007,0.00029,100,0.002492,0,0.012681,,,,,,,,,,,,
_fa6ima1,_fa6ima1,,18,0,18,0,0,0,0,0.087414,0.000296,0,0.016063,0,0.110294,,,3.82941,3579,865,بلاد القهر أوطاني,‏‏‏لا شيء يعجبني، نصرة المعتقلين ولو بكلمة واجب إنساني .. ‎‎‎‎‎ ‎‎#حسم ‎‎‎‎‎‎‎#Syria 🇵🇸,,,,,
AlkaramaHR,AlkaramaHR,,24,0,24,0,0,0,0,0.079771,0.000313,0,0.033211,0,0.123188,,,1.805708,7348,2799,Geneva,"Combating injustice in the Arab World since 2004

نحارب الظلم في العالم العربي منذ 2004",,,,,
lemonallemon,lemonallemon,,21,0,21,0,0,0,0,0.103818,0.000292,0,0.000643,0,0.026316,,,,,,,,,,,,
Abdulmajeed113,Abdulmajeed113,,22,0,22,0,0,0,0,0.107387,0.000289,100,0.000862,0,0.018421,,,,,,,,,,,,
urooobh_,urooobh_,,29,0,29,0,0,0,0,0.099463,0.000294,109,0.008751,0,0.029101,,,2.664426,20424,771,"Buraydah, Kingdom of Saudi Arabia",الحق بنا @Albejadi_12,,,,,
